"","Measure","Scenario","Period","Strategy","WYear","Value"
"4299","GID Shortages","WW","2020s","Add30kAcFt",1986,34266.5268935
"4300","GID Shortages","WW","2020s","Add30kAcFt",1987,17166.5758254
"4301","GID Shortages","WW","2020s","Add30kAcFt",1988,37751.6225264
"4302","GID Shortages","WW","2020s","Add30kAcFt",1989,8004.1146727
"4303","GID Shortages","WW","2020s","Add30kAcFt",1990,9162.4016486
"4304","GID Shortages","WW","2020s","Add30kAcFt",1991,9831.8426083
"4305","GID Shortages","WW","2020s","Add30kAcFt",1992,31200.8756615
"4306","GID Shortages","WW","2020s","Add30kAcFt",1993,6556.5385973
"4307","GID Shortages","WW","2020s","Add30kAcFt",1994,35951.0482951
"4308","GID Shortages","WW","2020s","Add30kAcFt",1995,10401.9513904
"4309","GID Shortages","WW","2020s","Add30kAcFt",1996,7062.3234473
"4310","GID Shortages","WW","2020s","Add30kAcFt",1997,3109.1685638
"4311","GID Shortages","WW","2020s","Add30kAcFt",1998,11830.3869803
"4312","GID Shortages","WW","2020s","Add30kAcFt",1999,10891.4916211
"4313","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1951,1486.1744016
"4314","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1952,15194.7487943
"4315","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1953,9558.4411035
"4316","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1954,8133.2385697
"4317","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1955,1338.3860519
"4318","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1956,13246.6638991
"4319","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1957,8524.9342253
"4320","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1958,3772.5797747
"4321","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1959,18252.0099482
"4322","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1960,28432.8837724
"4323","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1961,33574.5140452
"4324","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1962,12830.7897442
"4325","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1963,24008.5952598
"4326","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1964,9401.2907754
"4327","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1965,2253.5591099
"4328","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1966,11436.6681853
"4329","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1967,16112.6590409
"4330","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1968,19461.4307807
"4331","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1969,10480.6356453
"4332","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1970,4738.113136
"4333","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1971,19190.2110929
"4334","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1972,19528.4919014
"4335","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1973,68582.3826859
"4336","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1974,17897.2266693
"4337","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1975,2529.6581339
"4338","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1976,14755.5887016
"4339","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1977,54445.7159631
"4340","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1978,7640.921481
"4341","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1979,20806.7193082
"4342","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1980,10216.2787637
"4343","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1981,21589.8924377
"4344","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1982,1989.6584264
"4345","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1983,16091.7929365
"4346","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1984,24639.7552485
"4347","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1985,41047.8323112
"4348","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1986,34266.5268935
"4349","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1987,17166.5758254
"4350","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1988,36611.8016562
"4351","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1989,8004.1146727
"4352","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1990,9162.4016486
"4353","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1991,9831.8426083
"4354","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1992,31200.8756615
"4355","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1993,6556.5385973
"4356","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1994,34709.5745874
"4357","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1995,10213.5415751
"4358","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1996,7062.3234473
"4359","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1997,3109.1685638
"4360","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1998,11830.3869803
"4361","GID Shortages","WW","2020s","Add30kAcFtIncPSCCap",1999,10891.4916211
"4362","GID Shortages","WW","2020s","Baseline",1951,1486.1744016
"4363","GID Shortages","WW","2020s","Baseline",1952,15194.7487943
"4364","GID Shortages","WW","2020s","Baseline",1953,9558.4411035
"4365","GID Shortages","WW","2020s","Baseline",1954,8133.2385697
"4366","GID Shortages","WW","2020s","Baseline",1955,1338.3860519
"4367","GID Shortages","WW","2020s","Baseline",1956,13413.612569
"4368","GID Shortages","WW","2020s","Baseline",1957,8524.9342253
"4369","GID Shortages","WW","2020s","Baseline",1958,3772.5797747
"4370","GID Shortages","WW","2020s","Baseline",1959,18252.0099482
"4371","GID Shortages","WW","2020s","Baseline",1960,28872.2620468
"4372","GID Shortages","WW","2020s","Baseline",1961,33609.6016295
"4373","GID Shortages","WW","2020s","Baseline",1962,12830.7897442
"4374","GID Shortages","WW","2020s","Baseline",1963,30842.1254426
"4375","GID Shortages","WW","2020s","Baseline",1964,9401.2907754
"4376","GID Shortages","WW","2020s","Baseline",1965,2253.5591099
"4377","GID Shortages","WW","2020s","Baseline",1966,12285.7321882
"4378","GID Shortages","WW","2020s","Baseline",1967,19002.9516902
"4379","GID Shortages","WW","2020s","Baseline",1968,19461.4307807
"4380","GID Shortages","WW","2020s","Baseline",1969,10480.6356453
"4381","GID Shortages","WW","2020s","Baseline",1970,4738.113136
"4382","GID Shortages","WW","2020s","Baseline",1971,20567.195471
"4383","GID Shortages","WW","2020s","Baseline",1972,19528.4919014
"4384","GID Shortages","WW","2020s","Baseline",1973,75129.4601313
"4385","GID Shortages","WW","2020s","Baseline",1974,17709.7094155
"4386","GID Shortages","WW","2020s","Baseline",1975,2529.6581339
"4387","GID Shortages","WW","2020s","Baseline",1976,14755.5887016
"4388","GID Shortages","WW","2020s","Baseline",1977,61328.0395079
"4389","GID Shortages","WW","2020s","Baseline",1978,7640.921481
"4390","GID Shortages","WW","2020s","Baseline",1979,27332.0975918
"4391","GID Shortages","WW","2020s","Baseline",1980,10216.2787637
"4392","GID Shortages","WW","2020s","Baseline",1981,21589.8924377
"4393","GID Shortages","WW","2020s","Baseline",1982,1989.6584264
"4394","GID Shortages","WW","2020s","Baseline",1983,16091.7929365
"4395","GID Shortages","WW","2020s","Baseline",1984,33386.362081
"4396","GID Shortages","WW","2020s","Baseline",1985,45070.0516201
"4397","GID Shortages","WW","2020s","Baseline",1986,34266.5268935
"4398","GID Shortages","WW","2020s","Baseline",1987,17166.5758254
"4399","GID Shortages","WW","2020s","Baseline",1988,44155.5132725
"4400","GID Shortages","WW","2020s","Baseline",1989,8004.1146727
"4401","GID Shortages","WW","2020s","Baseline",1990,9162.4016486
"4402","GID Shortages","WW","2020s","Baseline",1991,9831.8426083
"4403","GID Shortages","WW","2020s","Baseline",1992,31406.8986904
"4404","GID Shortages","WW","2020s","Baseline",1993,6556.5385973
"4405","GID Shortages","WW","2020s","Baseline",1994,42478.5488916
"4406","GID Shortages","WW","2020s","Baseline",1995,10213.5415751
"4407","GID Shortages","WW","2020s","Baseline",1996,7062.3234473
"4408","GID Shortages","WW","2020s","Baseline",1997,3109.1685638
"4409","GID Shortages","WW","2020s","Baseline",1998,11830.3869803
"4410","GID Shortages","WW","2020s","Baseline",1999,10891.4916211
"4411","GID Shortages","WW","2050s","Add30kAcFt",1951,2121.122818
"4412","GID Shortages","WW","2050s","Add30kAcFt",1952,15946.6426019
"4413","GID Shortages","WW","2050s","Add30kAcFt",1953,11751.663056
"4414","GID Shortages","WW","2050s","Add30kAcFt",1954,13886.1941312
"4415","GID Shortages","WW","2050s","Add30kAcFt",1955,2049.8369062
"4416","GID Shortages","WW","2050s","Add30kAcFt",1956,15307.9057578
"4417","GID Shortages","WW","2050s","Add30kAcFt",1957,7960.3989939
"4418","GID Shortages","WW","2050s","Add30kAcFt",1958,6009.6959183
"4419","GID Shortages","WW","2050s","Add30kAcFt",1959,20364.5443411
"4420","GID Shortages","WW","2050s","Add30kAcFt",1960,26886.5507257
"4421","GID Shortages","WW","2050s","Add30kAcFt",1961,35257.9048689
"4422","GID Shortages","WW","2050s","Add30kAcFt",1962,17345.1674642
"4423","GID Shortages","WW","2050s","Add30kAcFt",1963,28124.8508814
"4424","GID Shortages","WW","2050s","Add30kAcFt",1964,9104.7818451
"4425","GID Shortages","WW","2050s","Add30kAcFt",1965,3207.7271881
"4426","GID Shortages","WW","2050s","Add30kAcFt",1966,12764.8592014
"4427","GID Shortages","WW","2050s","Add30kAcFt",1967,15507.9188726
"4428","GID Shortages","WW","2050s","Add30kAcFt",1968,19536.4257814
"4429","GID Shortages","WW","2050s","Add30kAcFt",1969,14716.157318
"4430","GID Shortages","WW","2050s","Add30kAcFt",1970,7620.3925665
"4431","GID Shortages","WW","2050s","Add30kAcFt",1971,22025.1450945
"4432","GID Shortages","WW","2050s","Add30kAcFt",1972,19084.0954479
"4433","GID Shortages","WW","2050s","Add30kAcFt",1973,83324.7019732
"4434","GID Shortages","WW","2050s","Add30kAcFt",1974,18826.2840173
"4435","GID Shortages","WW","2050s","Add30kAcFt",1975,3156.2164722
"4436","GID Shortages","WW","2050s","Add30kAcFt",1976,17020.1759047
"4437","GID Shortages","WW","2050s","Add30kAcFt",1977,64225.353641
"4438","GID Shortages","WW","2050s","Add30kAcFt",1978,7952.0287505
"4439","GID Shortages","WW","2050s","Add30kAcFt",1979,25804.3893284
"4440","GID Shortages","WW","2050s","Add30kAcFt",1980,13822.0883808
"4441","GID Shortages","WW","2050s","Add30kAcFt",1981,24493.7123524
"4442","GID Shortages","WW","2050s","Add30kAcFt",1982,3309.7965543
"4443","GID Shortages","WW","2050s","Add30kAcFt",1983,23246.6055899
"4444","GID Shortages","WW","2050s","Add30kAcFt",1984,44454.9379037
"4445","GID Shortages","WW","2050s","Add30kAcFt",1985,41528.2485799
"4446","GID Shortages","WW","2050s","Add30kAcFt",1986,35056.840515
"4447","GID Shortages","WW","2050s","Add30kAcFt",1987,17133.5312152
"4448","GID Shortages","WW","2050s","Add30kAcFt",1988,42786.5421132
"4449","GID Shortages","WW","2050s","Add30kAcFt",1989,8243.698014
"4450","GID Shortages","WW","2050s","Add30kAcFt",1990,14111.1394639
"4451","GID Shortages","WW","2050s","Add30kAcFt",1991,12242.8495668
"4452","GID Shortages","WW","2050s","Add30kAcFt",1992,31468.9217973
"4453","GID Shortages","WW","2050s","Add30kAcFt",1993,7423.5530037
"4454","GID Shortages","WW","2050s","Add30kAcFt",1994,37001.1766519
"4455","GID Shortages","WW","2050s","Add30kAcFt",1995,10677.9512409
"4456","GID Shortages","WW","2050s","Add30kAcFt",1996,10501.5414191
"4457","GID Shortages","WW","2050s","Add30kAcFt",1997,7996.9146766
"4458","GID Shortages","WW","2050s","Add30kAcFt",1998,14133.9493689
"4459","GID Shortages","WW","2050s","Add30kAcFt",1999,13248.0919975
"4460","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1951,2121.122818
"4461","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1952,15946.6426019
"4462","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1953,11751.663056
"4463","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1954,13886.1941312
"4464","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1955,2049.8369062
"4465","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1956,15307.9057578
"4466","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1957,7960.3989939
"4467","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1958,6009.6959183
"4468","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1959,20364.5443411
"4469","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1960,26886.5507257
"4470","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1961,35257.9048689
"4471","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1962,17345.1674642
"4472","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1963,26346.43201
"4473","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1964,9104.7818451
"4474","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1965,3207.7271881
"4475","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1966,12764.8592014
"4476","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1967,15507.9188726
"4477","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1968,19536.4257814
"4478","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1969,14716.157318
"4479","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1970,7620.3925665
"4480","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1971,22025.1450945
"4481","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1972,19084.0954479
"4482","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1973,83286.9168697
"4483","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1974,18826.2840173
"4484","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1975,3156.2164722
"4485","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1976,17020.1759047
"4486","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1977,63899.4893547
"4487","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1978,7952.0287505
"4488","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1979,23241.6469149
"4489","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1980,13822.0883808
"4490","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1981,24493.7123524
"4491","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1982,3309.7965543
"4492","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1983,23246.6055899
"4493","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1984,41662.6881765
"4494","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1985,37245.3418089
"4495","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1986,35056.840515
"4496","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1987,17133.5312152
"4497","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1988,41572.4799609
"4498","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1989,8243.698014
"4499","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1990,14111.1394639
"4500","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1991,12242.8495668
"4501","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1992,31468.9217973
"4502","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1993,7423.5530037
"4503","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1994,36642.1090778
"4504","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1995,10677.9512409
"4505","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1996,10501.5414191
"4506","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1997,7996.9146766
"4507","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1998,14133.9493689
"4508","GID Shortages","WW","2050s","Add30kAcFtIncPSCCap",1999,13248.0919975
"4509","GID Shortages","WW","2050s","Baseline",1951,2121.122818
"4510","GID Shortages","WW","2050s","Baseline",1952,16172.8771901
"4511","GID Shortages","WW","2050s","Baseline",1953,11751.663056
"4512","GID Shortages","WW","2050s","Baseline",1954,13886.1941312
"4513","GID Shortages","WW","2050s","Baseline",1955,2049.8369062
"4514","GID Shortages","WW","2050s","Baseline",1956,16103.8722688
"4515","GID Shortages","WW","2050s","Baseline",1957,7960.3989939
"4516","GID Shortages","WW","2050s","Baseline",1958,6009.6959183
"4517","GID Shortages","WW","2050s","Baseline",1959,20632.8879974
"4518","GID Shortages","WW","2050s","Baseline",1960,28523.2506656
"4519","GID Shortages","WW","2050s","Baseline",1961,35750.7376598
"4520","GID Shortages","WW","2050s","Baseline",1962,17345.1674642
"4521","GID Shortages","WW","2050s","Baseline",1963,36559.3388747
"4522","GID Shortages","WW","2050s","Baseline",1964,9104.7818451
"4523","GID Shortages","WW","2050s","Baseline",1965,3207.7271881
"4524","GID Shortages","WW","2050s","Baseline",1966,14785.0035617
"4525","GID Shortages","WW","2050s","Baseline",1967,22334.8837697
"4526","GID Shortages","WW","2050s","Baseline",1968,19536.4257814
"4527","GID Shortages","WW","2050s","Baseline",1969,14716.157318
"4528","GID Shortages","WW","2050s","Baseline",1970,7620.3925665
"4529","GID Shortages","WW","2050s","Baseline",1971,23639.0152947
"4530","GID Shortages","WW","2050s","Baseline",1972,19084.0954479
"4531","GID Shortages","WW","2050s","Baseline",1973,89747.0389903
"4532","GID Shortages","WW","2050s","Baseline",1974,19053.014473
"4533","GID Shortages","WW","2050s","Baseline",1975,3156.2164722
"4534","GID Shortages","WW","2050s","Baseline",1976,17917.7952532
"4535","GID Shortages","WW","2050s","Baseline",1977,64726.9930387
"4536","GID Shortages","WW","2050s","Baseline",1978,7952.0287505
"4537","GID Shortages","WW","2050s","Baseline",1979,32624.4517499
"4538","GID Shortages","WW","2050s","Baseline",1980,13822.0883808
"4539","GID Shortages","WW","2050s","Baseline",1981,24541.2957977
"4540","GID Shortages","WW","2050s","Baseline",1982,3309.7965543
"4541","GID Shortages","WW","2050s","Baseline",1983,23246.6055899
"4542","GID Shortages","WW","2050s","Baseline",1984,49741.8176846
"4543","GID Shortages","WW","2050s","Baseline",1985,38883.0533185
"4544","GID Shortages","WW","2050s","Baseline",1986,39610.9868085
"4545","GID Shortages","WW","2050s","Baseline",1987,17133.5312152
"4546","GID Shortages","WW","2050s","Baseline",1988,48886.981784
"4547","GID Shortages","WW","2050s","Baseline",1989,8243.698014
"4548","GID Shortages","WW","2050s","Baseline",1990,19316.1812726
"4549","GID Shortages","WW","2050s","Baseline",1991,12242.8495668
"4550","GID Shortages","WW","2050s","Baseline",1992,39342.7026563
"4551","GID Shortages","WW","2050s","Baseline",1993,7423.5530037
"4552","GID Shortages","WW","2050s","Baseline",1994,44030.1381338
"4553","GID Shortages","WW","2050s","Baseline",1995,10677.9512409
"4554","GID Shortages","WW","2050s","Baseline",1996,10501.5414191
"4555","GID Shortages","WW","2050s","Baseline",1997,7996.9146766
"4556","GID Shortages","WW","2050s","Baseline",1998,14133.9493689
"4557","GID Shortages","WW","2050s","Baseline",1999,13248.0919975
"4558","GID Shortages","WW","2080s","Add30kAcFt",1951,2747.1456194
"4559","GID Shortages","WW","2080s","Add30kAcFt",1952,18071.0381454
"4560","GID Shortages","WW","2080s","Add30kAcFt",1953,17286.6352645
"4561","GID Shortages","WW","2080s","Add30kAcFt",1954,18623.1171852
"4562","GID Shortages","WW","2080s","Add30kAcFt",1955,4508.5661529
"4563","GID Shortages","WW","2080s","Add30kAcFt",1956,16838.1131934
"4564","GID Shortages","WW","2080s","Add30kAcFt",1957,8695.9886781
"4565","GID Shortages","WW","2080s","Add30kAcFt",1958,10167.7035834
"4566","GID Shortages","WW","2080s","Add30kAcFt",1959,26481.3674741
"4567","GID Shortages","WW","2080s","Add30kAcFt",1960,30517.8876017
"4568","GID Shortages","WW","2080s","Add30kAcFt",1961,38295.5296698
"4569","GID Shortages","WW","2080s","Add30kAcFt",1962,19501.675387
